sample	strainID	genus	species	count	count_correct	replicate	day	measure_env	evolution_env
T2BT6_t3	HAMBI_0105	Agrobacterium	tumefaciens	338	643	F	84	bact_pred	bact_pred
T2BT6_t3	HAMBI_0262	Brevundimonas	bullata	0	0	F	84	bact_pred	bact_pred
T2BT6_t3	HAMBI_0403	Comamonas	testosteroni	467	395	F	84	bact_pred	bact_pred
T2BT6_t3	HAMBI_1279	Hafnia	alvei	4	4	F	84	bact_pred	bact_pred
T2BT6_t3	HAMBI_1287	Citrobacter	koseri	1976	2148	F	84	bact_pred	bact_pred
T2BT6_t3	HAMBI_1292	Morganella	morganii	85	92	F	84	bact_pred	bact_pred
T2BT6_t3	HAMBI_1299	Kluyvera	intermedia	4	4	F	84	bact_pred	bact_pred
T2BT6_t3	HAMBI_1842	Sphingobium	yanoikuyae	84	160	F	84	bact_pred	bact_pred
T2BT6_t3	HAMBI_1896	Sphingobacterium	spiritivorum	1294	2462	F	84	bact_pred	bact_pred
T2BT6_t3	HAMBI_1972	Aeromonas	caviae	12323	9378	F	84	bact_pred	bact_pred
T2BT6_t3	HAMBI_1977	Pseudomonas	chlororaphis	23	35	F	84	bact_pred	bact_pred
T2BT6_t3	HAMBI_1988	Chitinophaga	sancti	0	0	F	84	bact_pred	bact_pred
T2BT6_t3	HAMBI_2159	Trinickia	caryophylli	0	0	F	84	bact_pred	bact_pred
T2BT6_t3	HAMBI_2160	Bordetella	avium	95	241	F	84	bact_pred	bact_pred
T2BT6_t3	HAMBI_2164	Cupriavidus	oxalaticus	1	2	F	84	bact_pred	bact_pred
T2BT6_t3	HAMBI_2443	Paracoccus	denitrificans	29	74	F	84	bact_pred	bact_pred
T2BT6_t3	HAMBI_2494	Paraburkholderia	kururiensis	12	23	F	84	bact_pred	bact_pred
T2BT6_t3	HAMBI_2659	Stenotrophomonas	maltophilia	799	1520	F	84	bact_pred	bact_pred
T2BT6_t3	HAMBI_2792	Moraxella	canis	0	0	F	84	bact_pred	bact_pred
T2BT6_t3	HAMBI_3031	Niabella	yanshanensis	19	72	F	84	bact_pred	bact_pred
T2BT6_t3	HAMBI_3237	Microvirga	lotononidis	72	91	F	84	bact_pred	bact_pred
T2BTS1_t1	HAMBI_0006	Pseudomonas	putida	1667	1458	A	28	bact_pred	bact_pred_strep
T2BTS1_t1	HAMBI_0097	Acinetobacter	johnsonii	1	1	A	28	bact_pred	bact_pred_strep
T2BTS1_t1	HAMBI_0105	Agrobacterium	tumefaciens	402	615	A	28	bact_pred	bact_pred_strep
T2BTS1_t1	HAMBI_0262	Brevundimonas	bullata	0	0	A	28	bact_pred	bact_pred_strep
T2BTS1_t1	HAMBI_0403	Comamonas	testosteroni	1643	1118	A	28	bact_pred	bact_pred_strep
T2BTS1_t1	HAMBI_1279	Hafnia	alvei	4	3	A	28	bact_pred	bact_pred_strep
T2BTS1_t1	HAMBI_1287	Citrobacter	koseri	6822	5969	A	28	bact_pred	bact_pred_strep
T2BTS1_t1	HAMBI_1292	Morganella	morganii	89	78	A	28	bact_pred	bact_pred_strep
T2BTS1_t1	HAMBI_1299	Kluyvera	intermedia	4	3	A	28	bact_pred	bact_pred_strep
T2BTS1_t1	HAMBI_1842	Sphingobium	yanoikuyae	74	113	A	28	bact_pred	bact_pred_strep
T2BTS1_t1	HAMBI_1896	Sphingobacterium	spiritivorum	1218	1865	A	28	bact_pred	bact_pred_strep
T2BTS1_t1	HAMBI_1972	Aeromonas	caviae	408	250	A	28	bact_pred	bact_pred_strep
T2BTS1_t1	HAMBI_1977	Pseudomonas	chlororaphis	114	140	A	28	bact_pred	bact_pred_strep
T2BTS1_t1	HAMBI_1988	Chitinophaga	sancti	0	0	A	28	bact_pred	bact_pred_strep
T2BTS1_t1	HAMBI_2159	Trinickia	caryophylli	1	2	A	28	bact_pred	bact_pred_strep
T2BTS1_t1	HAMBI_2160	Bordetella	avium	158	323	A	28	bact_pred	bact_pred_strep
T2BTS1_t1	HAMBI_2164	Cupriavidus	oxalaticus	11	13	A	28	bact_pred	bact_pred_strep
T2BTS1_t1	HAMBI_2443	Paracoccus	denitrificans	48	98	A	28	bact_pred	bact_pred_strep
T2BTS1_t1	HAMBI_2494	Paraburkholderia	kururiensis	11	17	A	28	bact_pred	bact_pred_strep
T2BTS1_t1	HAMBI_2659	Stenotrophomonas	maltophilia	1077	1649	A	28	bact_pred	bact_pred_strep
T2BTS1_t1	HAMBI_2792	Moraxella	canis	0	0	A	28	bact_pred	bact_pred_strep
T2BTS1_t1	HAMBI_3031	Niabella	yanshanensis	18	55	A	28	bact_pred	bact_pred_strep
T2BTS1_t1	HAMBI_3237	Microvirga	lotononidis	2	2	A	28	bact_pred	bact_pred_strep
T2BTS1_t2	HAMBI_0006	Pseudomonas	putida	3143	3413	A	56	bact_pred	bact_pred_strep
T2BTS1_t2	HAMBI_0097	Acinetobacter	johnsonii	1	1	A	56	bact_pred	bact_pred_strep
T2BTS1_t2	HAMBI_0105	Agrobacterium	tumefaciens	149	283	A	56	bact_pred	bact_pred_strep
T2BTS1_t2	HAMBI_0262	Brevundimonas	bullata	0	0	A	56	bact_pred	bact_pred_strep
T2BTS1_t2	HAMBI_0403	Comamonas	testosteroni	1192	1007	A	56	bact_pred	bact_pred_strep
T2BTS1_t2	HAMBI_1279	Hafnia	alvei	0	0	A	56	bact_pred	bact_pred_strep
T2BTS1_t2	HAMBI_1287	Citrobacter	koseri	2553	2773	A	56	bact_pred	bact_pred_strep
T2BTS1_t2	HAMBI_1292	Morganella	morganii	81	88	A	56	bact_pred	bact_pred_strep
T2BTS1_t2	HAMBI_1299	Kluyvera	intermedia	0	0	A	56	bact_pred	bact_pred_strep
T2BTS1_t2	HAMBI_1842	Sphingobium	yanoikuyae	61	116	A	56	bact_pred	bact_pred_strep
T2BTS1_t2	HAMBI_1896	Sphingobacterium	spiritivorum	538	1023	A	56	bact_pred	bact_pred_strep
T2BTS1_t2	HAMBI_1972	Aeromonas	caviae	9651	7337	A	56	bact_pred	bact_pred_strep
T2BTS1_t2	HAMBI_1977	Pseudomonas	chlororaphis	58	88	A	56	bact_pred	bact_pred_strep
T2BTS1_t2	HAMBI_1988	Chitinophaga	sancti	0	0	A	56	bact_pred	bact_pred_strep
T2BTS1_t2	HAMBI_2159	Trinickia	caryophylli	0	0	A	56	bact_pred	bact_pred_strep
T2BTS1_t2	HAMBI_2160	Bordetella	avium	134	340	A	56	bact_pred	bact_pred_strep
T2BTS1_t2	HAMBI_2164	Cupriavidus	oxalaticus	14	21	A	56	bact_pred	bact_pred_strep
T2BTS1_t2	HAMBI_2443	Paracoccus	denitrificans	31	79	A	56	bact_pred	bact_pred_strep
T2BTS1_t2	HAMBI_2494	Paraburkholderia	kururiensis	15	29	A	56	bact_pred	bact_pred_strep
T2BTS1_t2	HAMBI_2659	Stenotrophomonas	maltophilia	1106	2102	A	56	bact_pred	bact_pred_strep
T2BTS1_t2	HAMBI_2792	Moraxella	canis	0	0	A	56	bact_pred	bact_pred_strep
T2BTS1_t2	HAMBI_3031	Niabella	yanshanensis	10	38	A	56	bact_pred	bact_pred_strep
T2BTS1_t2	HAMBI_3237	Microvirga	lotononidis	0	0	A	56	bact_pred	bact_pred_strep
T2BTS2_t2	HAMBI_0006	Pseudomonas	putida	2782	2720	B	56	bact_pred	bact_pred_strep
T2BTS2_t2	HAMBI_0097	Acinetobacter	johnsonii	0	0	B	56	bact_pred	bact_pred_strep
T2BTS2_t2	HAMBI_0105	Agrobacterium	tumefaciens	341	583	B	56	bact_pred	bact_pred_strep
T2BTS2_t2	HAMBI_0262	Brevundimonas	bullata	0	0	B	56	bact_pred	bact_pred_strep
T2BTS2_t2	HAMBI_0403	Comamonas	testosteroni	1462	1112	B	56	bact_pred	bact_pred_strep
T2BTS2_t2	HAMBI_1279	Hafnia	alvei	0	0	B	56	bact_pred	bact_pred_strep
T2BTS2_t2	HAMBI_1287	Citrobacter	koseri	4962	4851	B	56	bact_pred	bact_pred_strep
T2BTS2_t2	HAMBI_1292	Morganella	morganii	180	176	B	56	bact_pred	bact_pred_strep
T2BTS2_t2	HAMBI_1299	Kluyvera	intermedia	0	0	B	56	bact_pred	bact_pred_strep
T2BTS2_t2	HAMBI_1842	Sphingobium	yanoikuyae	118	202	B	56	bact_pred	bact_pred_strep
T2BTS2_t2	HAMBI_1896	Sphingobacterium	spiritivorum	1089	1863	B	56	bact_pred	bact_pred_strep
T2BTS2_t2	HAMBI_1972	Aeromonas	caviae	5894	4033	B	56	bact_pred	bact_pred_strep
T2BTS2_t2	HAMBI_1977	Pseudomonas	chlororaphis	569	779	B	56	bact_pred	bact_pred_strep
T2BTS2_t2	HAMBI_1988	Chitinophaga	sancti	0	0	B	56	bact_pred	bact_pred_strep
T2BTS2_t2	HAMBI_2159	Trinickia	caryophylli	3	5	B	56	bact_pred	bact_pred_strep
T2BTS2_t2	HAMBI_2160	Bordetella	avium	130	297	B	56	bact_pred	bact_pred_strep
T2BTS2_t2	HAMBI_2164	Cupriavidus	oxalaticus	10	14	B	56	bact_pred	bact_pred_strep
T2BTS2_t2	HAMBI_2443	Paracoccus	denitrificans	37	84	B	56	bact_pred	bact_pred_strep
T2BTS2_t2	HAMBI_2494	Paraburkholderia	kururiensis	29	50	B	56	bact_pred	bact_pred_strep
T2BTS2_t2	HAMBI_2659	Stenotrophomonas	maltophilia	1037	1774	B	56	bact_pred	bact_pred_strep
T2BTS2_t2	HAMBI_2792	Moraxella	canis	0	0	B	56	bact_pred	bact_pred_strep
T2BTS2_t2	HAMBI_3031	Niabella	yanshanensis	42	144	B	56	bact_pred	bact_pred_strep
T2BTS2_t2	HAMBI_3237	Microvirga	lotononidis	0	0	B	56	bact_pred	bact_pred_strep
T2BTS2_t3	HAMBI_0006	Pseudomonas	putida	1526	1739	B	84	bact_pred	bact_pred_strep
T2BTS2_t3	HAMBI_0097	Acinetobacter	johnsonii	0	0	B	84	bact_pred	bact_pred_strep
T2BTS2_t3	HAMBI_0105	Agrobacterium	tumefaciens	169	337	B	84	bact_pred	bact_pred_strep
T2BTS2_t3	HAMBI_0262	Brevundimonas	bullata	0	0	B	84	bact_pred	bact_pred_strep
T2BTS2_t3	HAMBI_0403	Comamonas	testosteroni	418	370	B	84	bact_pred	bact_pred_strep
T2BTS2_t3	HAMBI_1279	Hafnia	alvei	2	2	B	84	bact_pred	bact_pred_strep
T2BTS2_t3	HAMBI_1287	Citrobacter	koseri	1167	1330	B	84	bact_pred	bact_pred_strep
T2BTS2_t3	HAMBI_1292	Morganella	morganii	47	54	B	84	bact_pred	bact_pred_strep
T2BTS2_t3	HAMBI_1299	Kluyvera	intermedia	2	2	B	84	bact_pred	bact_pred_strep
T2BTS2_t3	HAMBI_1842	Sphingobium	yanoikuyae	17	34	B	84	bact_pred	bact_pred_strep
T2BTS2_t3	HAMBI_1896	Sphingobacterium	spiritivorum	783	1561	B	84	bact_pred	bact_pred_strep
T2BTS2_t3	HAMBI_1972	Aeromonas	caviae	10777	8595	B	84	bact_pred	bact_pred_strep
T2BTS2_t3	HAMBI_1977	Pseudomonas	chlororaphis	172	274	B	84	bact_pred	bact_pred_strep
T2BTS2_t3	HAMBI_1988	Chitinophaga	sancti	0	0	B	84	bact_pred	bact_pred_strep
T2BTS2_t3	HAMBI_2159	Trinickia	caryophylli	0	0	B	84	bact_pred	bact_pred_strep
T2BTS2_t3	HAMBI_2160	Bordetella	avium	41	109	B	84	bact_pred	bact_pred_strep
T2BTS2_t3	HAMBI_2164	Cupriavidus	oxalaticus	8	13	B	84	bact_pred	bact_pred_strep
T2BTS2_t3	HAMBI_2443	Paracoccus	denitrificans	11	29	B	84	bact_pred	bact_pred_strep
T2BTS2_t3	HAMBI_2494	Paraburkholderia	kururiensis	10	20	B	84	bact_pred	bact_pred_strep
T2BTS2_t3	HAMBI_2659	Stenotrophomonas	maltophilia	644	1284	B	84	bact_pred	bact_pred_strep
T2BTS2_t3	HAMBI_2792	Moraxella	canis	0	0	B	84	bact_pred	bact_pred_strep
T2BTS2_t3	HAMBI_3031	Niabella	yanshanensis	12	48	B	84	bact_pred	bact_pred_strep
T2BTS2_t3	HAMBI_3237	Microvirga	lotononidis	15	20	B	84	bact_pred	bact_pred_strep
T2BTS3_t1	HAMBI_0006	Pseudomonas	putida	5554	5039	C	28	bact_pred	bact_pred_strep
T2BTS3_t1	HAMBI_0097	Acinetobacter	johnsonii	0	0	C	28	bact_pred	bact_pred_strep
T2BTS3_t1	HAMBI_0105	Agrobacterium	tumefaciens	261	414	C	28	bact_pred	bact_pred_strep
T2BTS3_t1	HAMBI_0262	Brevundimonas	bullata	0	0	C	28	bact_pred	bact_pred_strep
T2BTS3_t1	HAMBI_0403	Comamonas	testosteroni	1984	1400	C	28	bact_pred	bact_pred_strep
T2BTS3_t1	HAMBI_1279	Hafnia	alvei	5	5	C	28	bact_pred	bact_pred_strep
T2BTS3_t1	HAMBI_1287	Citrobacter	koseri	9303	8440	C	28	bact_pred	bact_pred_strep
T2BTS3_t1	HAMBI_1292	Morganella	morganii	393	357	C	28	bact_pred	bact_pred_strep
T2BTS3_t1	HAMBI_1299	Kluyvera	intermedia	5	4	C	28	bact_pred	bact_pred_strep
T2BTS3_t1	HAMBI_1842	Sphingobium	yanoikuyae	68	108	C	28	bact_pred	bact_pred_strep
T2BTS3_t1	HAMBI_1896	Sphingobacterium	spiritivorum	570	905	C	28	bact_pred	bact_pred_strep
T2BTS3_t1	HAMBI_1972	Aeromonas	caviae	239	152	C	28	bact_pred	bact_pred_strep
T2BTS3_t1	HAMBI_1977	Pseudomonas	chlororaphis	1674	2126	C	28	bact_pred	bact_pred_strep
T2BTS3_t1	HAMBI_1988	Chitinophaga	sancti	0	0	C	28	bact_pred	bact_pred_strep
T2BTS3_t1	HAMBI_2159	Trinickia	caryophylli	3	5	C	28	bact_pred	bact_pred_strep
T2BTS3_t1	HAMBI_2160	Bordetella	avium	168	356	C	28	bact_pred	bact_pred_strep
T2BTS3_t1	HAMBI_2164	Cupriavidus	oxalaticus	39	50	C	28	bact_pred	bact_pred_strep
T2BTS3_t1	HAMBI_2443	Paracoccus	denitrificans	42	89	C	28	bact_pred	bact_pred_strep
T2BTS3_t1	HAMBI_2494	Paraburkholderia	kururiensis	13	21	C	28	bact_pred	bact_pred_strep
T2BTS3_t1	HAMBI_2659	Stenotrophomonas	maltophilia	1408	2235	C	28	bact_pred	bact_pred_strep
T2BTS3_t1	HAMBI_2792	Moraxella	canis	0	0	C	28	bact_pred	bact_pred_strep
T2BTS3_t1	HAMBI_3031	Niabella	yanshanensis	11	35	C	28	bact_pred	bact_pred_strep
T2BTS3_t1	HAMBI_3237	Microvirga	lotononidis	24	25	C	28	bact_pred	bact_pred_strep
T2BTS3_t2	HAMBI_0006	Pseudomonas	putida	2002	2347	C	56	bact_pred	bact_pred_strep
T2BTS3_t2	HAMBI_0097	Acinetobacter	johnsonii	0	0	C	56	bact_pred	bact_pred_strep
T2BTS3_t2	HAMBI_0105	Agrobacterium	tumefaciens	123	252	C	56	bact_pred	bact_pred_strep
T2BTS3_t2	HAMBI_0262	Brevundimonas	bullata	0	0	C	56	bact_pred	bact_pred_strep
T2BTS3_t2	HAMBI_0403	Comamonas	testosteroni	631	575	C	56	bact_pred	bact_pred_strep
T2BTS3_t2	HAMBI_1279	Hafnia	alvei	0	0	C	56	bact_pred	bact_pred_strep
T2BTS3_t2	HAMBI_1287	Citrobacter	koseri	1696	1988	C	56	bact_pred	bact_pred_strep
T2BTS3_t2	HAMBI_1292	Morganella	morganii	87	102	C	56	bact_pred	bact_pred_strep
T2BTS3_t2	HAMBI_1299	Kluyvera	intermedia	0	0	C	56	bact_pred	bact_pred_strep
T2BTS3_t2	HAMBI_1842	Sphingobium	yanoikuyae	97	199	C	56	bact_pred	bact_pred_strep
T2BTS3_t2	HAMBI_1896	Sphingobacterium	spiritivorum	271	556	C	56	bact_pred	bact_pred_strep
T2BTS3_t2	HAMBI_1972	Aeromonas	caviae	12413	10185	C	56	bact_pred	bact_pred_strep
T2BTS3_t2	HAMBI_1977	Pseudomonas	chlororaphis	206	338	C	56	bact_pred	bact_pred_strep
T2BTS3_t2	HAMBI_1988	Chitinophaga	sancti	0	0	C	56	bact_pred	bact_pred_strep
T2BTS3_t2	HAMBI_2159	Trinickia	caryophylli	1	2	C	56	bact_pred	bact_pred_strep
T2BTS3_t2	HAMBI_2160	Bordetella	avium	40	109	C	56	bact_pred	bact_pred_strep
T2BTS3_t2	HAMBI_2164	Cupriavidus	oxalaticus	5	8	C	56	bact_pred	bact_pred_strep
T2BTS3_t2	HAMBI_2443	Paracoccus	denitrificans	13	36	C	56	bact_pred	bact_pred_strep
T2BTS3_t2	HAMBI_2494	Paraburkholderia	kururiensis	14	29	C	56	bact_pred	bact_pred_strep
T2BTS3_t2	HAMBI_2659	Stenotrophomonas	maltophilia	768	1575	C	56	bact_pred	bact_pred_strep
T2BTS3_t2	HAMBI_2792	Moraxella	canis	0	0	C	56	bact_pred	bact_pred_strep
T2BTS3_t2	HAMBI_3031	Niabella	yanshanensis	15	62	C	56	bact_pred	bact_pred_strep
T2BTS3_t2	HAMBI_3237	Microvirga	lotononidis	51	70	C	56	bact_pred	bact_pred_strep
T2BTS3_t3	HAMBI_0006	Pseudomonas	putida	2210	2654	C	84	bact_pred	bact_pred_strep
T2BTS3_t3	HAMBI_0097	Acinetobacter	johnsonii	0	0	C	84	bact_pred	bact_pred_strep
T2BTS3_t3	HAMBI_0105	Agrobacterium	tumefaciens	99	208	C	84	bact_pred	bact_pred_strep
T2BTS3_t3	HAMBI_0262	Brevundimonas	bullata	0	0	C	84	bact_pred	bact_pred_strep
T2BTS3_t3	HAMBI_0403	Comamonas	testosteroni	400	374	C	84	bact_pred	bact_pred_strep
T2BTS3_t3	HAMBI_1279	Hafnia	alvei	0	0	C	84	bact_pred	bact_pred_strep
T2BTS3_t3	HAMBI_1287	Citrobacter	koseri	1164	1398	C	84	bact_pred	bact_pred_strep
T2BTS3_t3	HAMBI_1292	Morganella	morganii	54	65	C	84	bact_pred	bact_pred_strep
T2BTS3_t3	HAMBI_1299	Kluyvera	intermedia	0	0	C	84	bact_pred	bact_pred_strep
T2BTS3_t3	HAMBI_1842	Sphingobium	yanoikuyae	40	84	C	84	bact_pred	bact_pred_strep
T2BTS3_t3	HAMBI_1896	Sphingobacterium	spiritivorum	480	1009	C	84	bact_pred	bact_pred_strep
T2BTS3_t3	HAMBI_1972	Aeromonas	caviae	12171	10233	C	84	bact_pred	bact_pred_strep
T2BTS3_t3	HAMBI_1977	Pseudomonas	chlororaphis	21	35	C	84	bact_pred	bact_pred_strep
T2BTS3_t3	HAMBI_1988	Chitinophaga	sancti	0	0	C	84	bact_pred	bact_pred_strep
T2BTS3_t3	HAMBI_2159	Trinickia	caryophylli	0	0	C	84	bact_pred	bact_pred_strep
T2BTS3_t3	HAMBI_2160	Bordetella	avium	74	207	C	84	bact_pred	bact_pred_strep
T2BTS3_t3	HAMBI_2164	Cupriavidus	oxalaticus	8	13	C	84	bact_pred	bact_pred_strep
T2BTS3_t3	HAMBI_2443	Paracoccus	denitrificans	11	31	C	84	bact_pred	bact_pred_strep
T2BTS3_t3	HAMBI_2494	Paraburkholderia	kururiensis	6	13	C	84	bact_pred	bact_pred_strep
T2BTS3_t3	HAMBI_2659	Stenotrophomonas	maltophilia	348	731	C	84	bact_pred	bact_pred_strep
T2BTS3_t3	HAMBI_2792	Moraxella	canis	0	0	C	84	bact_pred	bact_pred_strep
T2BTS3_t3	HAMBI_3031	Niabella	yanshanensis	7	29	C	84	bact_pred	bact_pred_strep
T2BTS3_t3	HAMBI_3237	Microvirga	lotononidis	20	28	C	84	bact_pred	bact_pred_strep
T2BTS4_t1	HAMBI_0006	Pseudomonas	putida	2966	2774	D	28	bact_pred	bact_pred_strep
T2BTS4_t1	HAMBI_0097	Acinetobacter	johnsonii	0	0	D	28	bact_pred	bact_pred_strep
T2BTS4_t1	HAMBI_0105	Agrobacterium	tumefaciens	190	311	D	28	bact_pred	bact_pred_strep
T2BTS4_t1	HAMBI_0262	Brevundimonas	bullata	0	0	D	28	bact_pred	bact_pred_strep
T2BTS4_t1	HAMBI_0403	Comamonas	testosteroni	2981	2168	D	28	bact_pred	bact_pred_strep
T2BTS4_t1	HAMBI_1279	Hafnia	alvei	2	2	D	28	bact_pred	bact_pred_strep
T2BTS4_t1	HAMBI_1287	Citrobacter	koseri	7966	7449	D	28	bact_pred	bact_pred_strep
T2BTS4_t1	HAMBI_1292	Morganella	morganii	78	73	D	28	bact_pred	bact_pred_strep
T2BTS4_t1	HAMBI_1299	Kluyvera	intermedia	2	2	D	28	bact_pred	bact_pred_strep
T2BTS4_t1	HAMBI_1842	Sphingobium	yanoikuyae	99	162	D	28	bact_pred	bact_pred_strep
T2BTS4_t1	HAMBI_1896	Sphingobacterium	spiritivorum	519	849	D	28	bact_pred	bact_pred_strep
T2BTS4_t1	HAMBI_1972	Aeromonas	caviae	360	236	D	28	bact_pred	bact_pred_strep
T2BTS4_t1	HAMBI_1977	Pseudomonas	chlororaphis	51	67	D	28	bact_pred	bact_pred_strep
T2BTS4_t1	HAMBI_1988	Chitinophaga	sancti	0	0	D	28	bact_pred	bact_pred_strep
T2BTS4_t1	HAMBI_2159	Trinickia	caryophylli	2	3	D	28	bact_pred	bact_pred_strep
T2BTS4_t1	HAMBI_2160	Bordetella	avium	148	323	D	28	bact_pred	bact_pred_strep
T2BTS4_t1	HAMBI_2164	Cupriavidus	oxalaticus	9	12	D	28	bact_pred	bact_pred_strep
T2BTS4_t1	HAMBI_2443	Paracoccus	denitrificans	28	61	D	28	bact_pred	bact_pred_strep
T2BTS4_t1	HAMBI_2494	Paraburkholderia	kururiensis	9	15	D	28	bact_pred	bact_pred_strep
T2BTS4_t1	HAMBI_2659	Stenotrophomonas	maltophilia	1342	2196	D	28	bact_pred	bact_pred_strep
T2BTS4_t1	HAMBI_2792	Moraxella	canis	0	0	D	28	bact_pred	bact_pred_strep
T2BTS4_t1	HAMBI_3031	Niabella	yanshanensis	22	72	D	28	bact_pred	bact_pred_strep
T2BTS4_t1	HAMBI_3237	Microvirga	lotononidis	0	0	D	28	bact_pred	bact_pred_strep
T2BTS4_t2	HAMBI_0006	Pseudomonas	putida	3965	3899	D	56	bact_pred	bact_pred_strep
T2BTS4_t2	HAMBI_0097	Acinetobacter	johnsonii	0	0	D	56	bact_pred	bact_pred_strep
T2BTS4_t2	HAMBI_0105	Agrobacterium	tumefaciens	288	496	D	56	bact_pred	bact_pred_strep
T2BTS4_t2	HAMBI_0262	Brevundimonas	bullata	0	0	D	56	bact_pred	bact_pred_strep
T2BTS4_t2	HAMBI_0403	Comamonas	testosteroni	2687	2055	D	56	bact_pred	bact_pred_strep
T2BTS4_t2	HAMBI_1279	Hafnia	alvei	0	0	D	56	bact_pred	bact_pred_strep
T2BTS4_t2	HAMBI_1287	Citrobacter	koseri	1649	1622	D	56	bact_pred	bact_pred_strep
T2BTS4_t2	HAMBI_1292	Morganella	morganii	173	170	D	56	bact_pred	bact_pred_strep
T2BTS4_t2	HAMBI_1299	Kluyvera	intermedia	0	0	D	56	bact_pred	bact_pred_strep
T2BTS4_t2	HAMBI_1842	Sphingobium	yanoikuyae	180	310	D	56	bact_pred	bact_pred_strep
T2BTS4_t2	HAMBI_1896	Sphingobacterium	spiritivorum	585	1007	D	56	bact_pred	bact_pred_strep
T2BTS4_t2	HAMBI_1972	Aeromonas	caviae	4997	3440	D	56	bact_pred	bact_pred_strep
T2BTS4_t2	HAMBI_1977	Pseudomonas	chlororaphis	75	103	D	56	bact_pred	bact_pred_strep
T2BTS4_t2	HAMBI_1988	Chitinophaga	sancti	0	0	D	56	bact_pred	bact_pred_strep
T2BTS4_t2	HAMBI_2159	Trinickia	caryophylli	0	0	D	56	bact_pred	bact_pred_strep
T2BTS4_t2	HAMBI_2160	Bordetella	avium	122	280	D	56	bact_pred	bact_pred_strep
T2BTS4_t2	HAMBI_2164	Cupriavidus	oxalaticus	12	17	D	56	bact_pred	bact_pred_strep
T2BTS4_t2	HAMBI_2443	Paracoccus	denitrificans	50	115	D	56	bact_pred	bact_pred_strep
T2BTS4_t2	HAMBI_2494	Paraburkholderia	kururiensis	21	36	D	56	bact_pred	bact_pred_strep
T2BTS4_t2	HAMBI_2659	Stenotrophomonas	maltophilia	1634	2812	D	56	bact_pred	bact_pred_strep
T2BTS4_t2	HAMBI_2792	Moraxella	canis	0	0	D	56	bact_pred	bact_pred_strep
T2BTS4_t2	HAMBI_3031	Niabella	yanshanensis	29	100	D	56	bact_pred	bact_pred_strep
T2BTS4_t2	HAMBI_3237	Microvirga	lotononidis	45	52	D	56	bact_pred	bact_pred_strep
T2BTS4_t3	HAMBI_0006	Pseudomonas	putida	2953	3165	D	84	bact_pred	bact_pred_strep
T2BTS4_t3	HAMBI_0097	Acinetobacter	johnsonii	0	0	D	84	bact_pred	bact_pred_strep
T2BTS4_t3	HAMBI_0105	Agrobacterium	tumefaciens	181	339	D	84	bact_pred	bact_pred_strep
T2BTS4_t3	HAMBI_0262	Brevundimonas	bullata	0	0	D	84	bact_pred	bact_pred_strep
T2BTS4_t3	HAMBI_0403	Comamonas	testosteroni	382	318	D	84	bact_pred	bact_pred_strep
T2BTS4_t3	HAMBI_1279	Hafnia	alvei	0	0	D	84	bact_pred	bact_pred_strep
T2BTS4_t3	HAMBI_1287	Citrobacter	koseri	298	319	D	84	bact_pred	bact_pred_strep
T2BTS4_t3	HAMBI_1292	Morganella	morganii	80	86	D	84	bact_pred	bact_pred_strep
T2BTS4_t3	HAMBI_1299	Kluyvera	intermedia	1	1	D	84	bact_pred	bact_pred_strep
T2BTS4_t3	HAMBI_1842	Sphingobium	yanoikuyae	20	38	D	84	bact_pred	bact_pred_strep
T2BTS4_t3	HAMBI_1896	Sphingobacterium	spiritivorum	590	1107	D	84	bact_pred	bact_pred_strep
T2BTS4_t3	HAMBI_1972	Aeromonas	caviae	8169	6128	D	84	bact_pred	bact_pred_strep
T2BTS4_t3	HAMBI_1977	Pseudomonas	chlororaphis	15	23	D	84	bact_pred	bact_pred_strep
T2BTS4_t3	HAMBI_1988	Chitinophaga	sancti	0	0	D	84	bact_pred	bact_pred_strep
T2BTS4_t3	HAMBI_2159	Trinickia	caryophylli	0	0	D	84	bact_pred	bact_pred_strep
T2BTS4_t3	HAMBI_2160	Bordetella	avium	92	230	D	84	bact_pred	bact_pred_strep
T2BTS4_t3	HAMBI_2164	Cupriavidus	oxalaticus	9	14	D	84	bact_pred	bact_pred_strep
T2BTS4_t3	HAMBI_2443	Paracoccus	denitrificans	20	50	D	84	bact_pred	bact_pred_strep
T2BTS4_t3	HAMBI_2494	Paraburkholderia	kururiensis	7	13	D	84	bact_pred	bact_pred_strep
T2BTS4_t3	HAMBI_2659	Stenotrophomonas	maltophilia	1098	2059	D	84	bact_pred	bact_pred_strep
T2BTS4_t3	HAMBI_2792	Moraxella	canis	0	0	D	84	bact_pred	bact_pred_strep
T2BTS4_t3	HAMBI_3031	Niabella	yanshanensis	7	26	D	84	bact_pred	bact_pred_strep
T2BTS4_t3	HAMBI_3237	Microvirga	lotononidis	25	31	D	84	bact_pred	bact_pred_strep
T2BTS5_t1	HAMBI_0006	Pseudomonas	putida	4141	3759	E	28	bact_pred	bact_pred_strep
T2BTS5_t1	HAMBI_0097	Acinetobacter	johnsonii	0	0	E	28	bact_pred	bact_pred_strep
T2BTS5_t1	HAMBI_0105	Agrobacterium	tumefaciens	259	411	E	28	bact_pred	bact_pred_strep
T2BTS5_t1	HAMBI_0262	Brevundimonas	bullata	0	0	E	28	bact_pred	bact_pred_strep
