sample	strainID	genus	species	count	count_correct	replicate	day	measure_env	evolution_env
T1BS5_t2	HAMBI_1287	Citrobacter	koseri	835	869	E	56	bact	bact_strep
T1BS5_t2	HAMBI_1292	Morganella	morganii	20	21	E	56	bact	bact_strep
T1BS5_t2	HAMBI_1299	Kluyvera	intermedia	0	0	E	56	bact	bact_strep
T1BS5_t2	HAMBI_1842	Sphingobium	yanoikuyae	67	122	E	56	bact	bact_strep
T1BS5_t2	HAMBI_1896	Sphingobacterium	spiritivorum	2982	5432	E	56	bact	bact_strep
T1BS5_t2	HAMBI_1972	Aeromonas	caviae	14182	10334	E	56	bact	bact_strep
T1BS5_t2	HAMBI_1977	Pseudomonas	chlororaphis	743	1083	E	56	bact	bact_strep
T1BS5_t2	HAMBI_1988	Chitinophaga	sancti	0	0	E	56	bact	bact_strep
T1BS5_t2	HAMBI_2159	Trinickia	caryophylli	3	5	E	56	bact	bact_strep
T1BS5_t2	HAMBI_2160	Bordetella	avium	93	226	E	56	bact	bact_strep
T1BS5_t2	HAMBI_2164	Cupriavidus	oxalaticus	7	10	E	56	bact	bact_strep
T1BS5_t2	HAMBI_2443	Paracoccus	denitrificans	17	41	E	56	bact	bact_strep
T1BS5_t2	HAMBI_2494	Paraburkholderia	kururiensis	4	7	E	56	bact	bact_strep
T1BS5_t2	HAMBI_2659	Stenotrophomonas	maltophilia	287	523	E	56	bact	bact_strep
T1BS5_t2	HAMBI_2792	Moraxella	canis	0	0	E	56	bact	bact_strep
T1BS5_t2	HAMBI_3031	Niabella	yanshanensis	37	135	E	56	bact	bact_strep
T1BS5_t2	HAMBI_3237	Microvirga	lotononidis	0	0	E	56	bact	bact_strep
T1BS5_t3	HAMBI_0006	Pseudomonas	putida	3900	4124	E	84	bact	bact_strep
T1BS5_t3	HAMBI_0097	Acinetobacter	johnsonii	0	0	E	84	bact	bact_strep
T1BS5_t3	HAMBI_0105	Agrobacterium	tumefaciens	664	1229	E	84	bact	bact_strep
T1BS5_t3	HAMBI_0262	Brevundimonas	bullata	0	0	E	84	bact	bact_strep
T1BS5_t3	HAMBI_0403	Comamonas	testosteroni	1002	824	E	84	bact	bact_strep
T1BS5_t3	HAMBI_1279	Hafnia	alvei	0	0	E	84	bact	bact_strep
T1BS5_t3	HAMBI_1287	Citrobacter	koseri	512	541	E	84	bact	bact_strep
T1BS5_t3	HAMBI_1292	Morganella	morganii	36	38	E	84	bact	bact_strep
T1BS5_t3	HAMBI_1299	Kluyvera	intermedia	0	0	E	84	bact	bact_strep
T1BS5_t3	HAMBI_1842	Sphingobium	yanoikuyae	153	283	E	84	bact	bact_strep
T1BS5_t3	HAMBI_1896	Sphingobacterium	spiritivorum	2368	4382	E	84	bact	bact_strep
T1BS5_t3	HAMBI_1972	Aeromonas	caviae	13400	9918	E	84	bact	bact_strep
T1BS5_t3	HAMBI_1977	Pseudomonas	chlororaphis	422	625	E	84	bact	bact_strep
T1BS5_t3	HAMBI_1988	Chitinophaga	sancti	0	0	E	84	bact	bact_strep
T1BS5_t3	HAMBI_2159	Trinickia	caryophylli	4	7	E	84	bact	bact_strep
T1BS5_t3	HAMBI_2160	Bordetella	avium	74	183	E	84	bact	bact_strep
T1BS5_t3	HAMBI_2164	Cupriavidus	oxalaticus	9	13	E	84	bact	bact_strep
T1BS5_t3	HAMBI_2443	Paracoccus	denitrificans	12	30	E	84	bact	bact_strep
T1BS5_t3	HAMBI_2494	Paraburkholderia	kururiensis	3	6	E	84	bact	bact_strep
T1BS5_t3	HAMBI_2659	Stenotrophomonas	maltophilia	281	520	E	84	bact	bact_strep
T1BS5_t3	HAMBI_2792	Moraxella	canis	0	0	E	84	bact	bact_strep
T1BS5_t3	HAMBI_3031	Niabella	yanshanensis	43	159	E	84	bact	bact_strep
T1BS5_t3	HAMBI_3237	Microvirga	lotononidis	8	10	E	84	bact	bact_strep
T1BS6_t1	HAMBI_0006	Pseudomonas	putida	2261	2249	F	28	bact	bact_strep
T1BS6_t1	HAMBI_0097	Acinetobacter	johnsonii	0	0	F	28	bact	bact_strep
T1BS6_t1	HAMBI_0105	Agrobacterium	tumefaciens	812	1413	F	28	bact	bact_strep
T1BS6_t1	HAMBI_0262	Brevundimonas	bullata	0	0	F	28	bact	bact_strep
T1BS6_t1	HAMBI_0403	Comamonas	testosteroni	393	304	F	28	bact	bact_strep
T1BS6_t1	HAMBI_1279	Hafnia	alvei	0	0	F	28	bact	bact_strep
T1BS6_t1	HAMBI_1287	Citrobacter	koseri	5232	5204	F	28	bact	bact_strep
T1BS6_t1	HAMBI_1292	Morganella	morganii	29	29	F	28	bact	bact_strep
T1BS6_t1	HAMBI_1299	Kluyvera	intermedia	0	0	F	28	bact	bact_strep
T1BS6_t1	HAMBI_1842	Sphingobium	yanoikuyae	138	240	F	28	bact	bact_strep
T1BS6_t1	HAMBI_1896	Sphingobacterium	spiritivorum	3498	6089	F	28	bact	bact_strep
T1BS6_t1	HAMBI_1972	Aeromonas	caviae	17629	12275	F	28	bact	bact_strep
T1BS6_t1	HAMBI_1977	Pseudomonas	chlororaphis	3612	5030	F	28	bact	bact_strep
T1BS6_t1	HAMBI_1988	Chitinophaga	sancti	1	1	F	28	bact	bact_strep
T1BS6_t1	HAMBI_2159	Trinickia	caryophylli	13	23	F	28	bact	bact_strep
T1BS6_t1	HAMBI_2160	Bordetella	avium	123	285	F	28	bact	bact_strep
T1BS6_t1	HAMBI_2164	Cupriavidus	oxalaticus	3	4	F	28	bact	bact_strep
T1BS6_t1	HAMBI_2443	Paracoccus	denitrificans	49	114	F	28	bact	bact_strep
T1BS6_t1	HAMBI_2494	Paraburkholderia	kururiensis	6	10	F	28	bact	bact_strep
T1BS6_t1	HAMBI_2659	Stenotrophomonas	maltophilia	521	907	F	28	bact	bact_strep
T1BS6_t1	HAMBI_2792	Moraxella	canis	0	0	F	28	bact	bact_strep
T1BS6_t1	HAMBI_3031	Niabella	yanshanensis	57	198	F	28	bact	bact_strep
T1BS6_t1	HAMBI_3237	Microvirga	lotononidis	0	0	F	28	bact	bact_strep
T1BS6_t2	HAMBI_0006	Pseudomonas	putida	3458	3706	F	56	bact	bact_strep
T1BS6_t2	HAMBI_0097	Acinetobacter	johnsonii	0	0	F	56	bact	bact_strep
T1BS6_t2	HAMBI_0105	Agrobacterium	tumefaciens	660	1238	F	56	bact	bact_strep
T1BS6_t2	HAMBI_0262	Brevundimonas	bullata	0	0	F	56	bact	bact_strep
T1BS6_t2	HAMBI_0403	Comamonas	testosteroni	922	769	F	56	bact	bact_strep
T1BS6_t2	HAMBI_1279	Hafnia	alvei	0	0	F	56	bact	bact_strep
T1BS6_t2	HAMBI_1287	Citrobacter	koseri	840	900	F	56	bact	bact_strep
T1BS6_t2	HAMBI_1292	Morganella	morganii	37	40	F	56	bact	bact_strep
T1BS6_t2	HAMBI_1299	Kluyvera	intermedia	0	0	F	56	bact	bact_strep
T1BS6_t2	HAMBI_1842	Sphingobium	yanoikuyae	63	118	F	56	bact	bact_strep
T1BS6_t2	HAMBI_1896	Sphingobacterium	spiritivorum	2527	4739	F	56	bact	bact_strep
T1BS6_t2	HAMBI_1972	Aeromonas	caviae	15484	11616	F	56	bact	bact_strep
T1BS6_t2	HAMBI_1977	Pseudomonas	chlororaphis	801	1202	F	56	bact	bact_strep
T1BS6_t2	HAMBI_1988	Chitinophaga	sancti	0	0	F	56	bact	bact_strep
T1BS6_t2	HAMBI_2159	Trinickia	caryophylli	3	6	F	56	bact	bact_strep
T1BS6_t2	HAMBI_2160	Bordetella	avium	83	208	F	56	bact	bact_strep
T1BS6_t2	HAMBI_2164	Cupriavidus	oxalaticus	3	5	F	56	bact	bact_strep
T1BS6_t2	HAMBI_2443	Paracoccus	denitrificans	14	35	F	56	bact	bact_strep
T1BS6_t2	HAMBI_2494	Paraburkholderia	kururiensis	4	8	F	56	bact	bact_strep
T1BS6_t2	HAMBI_2659	Stenotrophomonas	maltophilia	236	443	F	56	bact	bact_strep
T1BS6_t2	HAMBI_2792	Moraxella	canis	0	0	F	56	bact	bact_strep
T1BS6_t2	HAMBI_3031	Niabella	yanshanensis	38	143	F	56	bact	bact_strep
T1BS6_t2	HAMBI_3237	Microvirga	lotononidis	0	0	F	56	bact	bact_strep
T1BS6_t3	HAMBI_0006	Pseudomonas	putida	3089	3240	F	84	bact	bact_strep
T1BS6_t3	HAMBI_0097	Acinetobacter	johnsonii	0	0	F	84	bact	bact_strep
T1BS6_t3	HAMBI_0105	Agrobacterium	tumefaciens	588	1079	F	84	bact	bact_strep
T1BS6_t3	HAMBI_0262	Brevundimonas	bullata	0	0	F	84	bact	bact_strep
T1BS6_t3	HAMBI_0403	Comamonas	testosteroni	927	756	F	84	bact	bact_strep
T1BS6_t3	HAMBI_1279	Hafnia	alvei	0	0	F	84	bact	bact_strep
T1BS6_t3	HAMBI_1287	Citrobacter	koseri	393	412	F	84	bact	bact_strep
T1BS6_t3	HAMBI_1292	Morganella	morganii	32	34	F	84	bact	bact_strep
T1BS6_t3	HAMBI_1299	Kluyvera	intermedia	0	0	F	84	bact	bact_strep
T1BS6_t3	HAMBI_1842	Sphingobium	yanoikuyae	82	151	F	84	bact	bact_strep
T1BS6_t3	HAMBI_1896	Sphingobacterium	spiritivorum	1695	3112	F	84	bact	bact_strep
T1BS6_t3	HAMBI_1972	Aeromonas	caviae	9839	7225	F	84	bact	bact_strep
T1BS6_t3	HAMBI_1977	Pseudomonas	chlororaphis	338	496	F	84	bact	bact_strep
T1BS6_t3	HAMBI_1988	Chitinophaga	sancti	0	0	F	84	bact	bact_strep
T1BS6_t3	HAMBI_2159	Trinickia	caryophylli	2	4	F	84	bact	bact_strep
T1BS6_t3	HAMBI_2160	Bordetella	avium	66	162	F	84	bact	bact_strep
T1BS6_t3	HAMBI_2164	Cupriavidus	oxalaticus	7	10	F	84	bact	bact_strep
T1BS6_t3	HAMBI_2443	Paracoccus	denitrificans	12	29	F	84	bact	bact_strep
T1BS6_t3	HAMBI_2494	Paraburkholderia	kururiensis	0	0	F	84	bact	bact_strep
T1BS6_t3	HAMBI_2659	Stenotrophomonas	maltophilia	319	586	F	84	bact	bact_strep
T1BS6_t3	HAMBI_2792	Moraxella	canis	0	0	F	84	bact	bact_strep
T1BS6_t3	HAMBI_3031	Niabella	yanshanensis	35	129	F	84	bact	bact_strep
T1BS6_t3	HAMBI_3237	Microvirga	lotononidis	0	0	F	84	bact	bact_strep
T3A1_t1	HAMBI_0006	Pseudomonas	putida	3	3	A	28	bact_strep	anc
T3A1_t1	HAMBI_0097	Acinetobacter	johnsonii	0	0	A	28	bact_strep	anc
T3A1_t1	HAMBI_0105	Agrobacterium	tumefaciens	214	314	A	28	bact_strep	anc
T3A1_t1	HAMBI_0262	Brevundimonas	bullata	0	0	A	28	bact_strep	anc
T3A1_t1	HAMBI_0403	Comamonas	testosteroni	334	218	A	28	bact_strep	anc
T3A1_t1	HAMBI_1279	Hafnia	alvei	0	0	A	28	bact_strep	anc
T3A1_t1	HAMBI_1287	Citrobacter	koseri	14542	12205	A	28	bact_strep	anc
T3A1_t1	HAMBI_1292	Morganella	morganii	37	31	A	28	bact_strep	anc
T3A1_t1	HAMBI_1299	Kluyvera	intermedia	0	0	A	28	bact_strep	anc
T3A1_t1	HAMBI_1842	Sphingobium	yanoikuyae	118	173	A	28	bact_strep	anc
T3A1_t1	HAMBI_1896	Sphingobacterium	spiritivorum	3471	5098	A	28	bact_strep	anc
T3A1_t1	HAMBI_1972	Aeromonas	caviae	14	8	A	28	bact_strep	anc
T3A1_t1	HAMBI_1977	Pseudomonas	chlororaphis	167	196	A	28	bact_strep	anc
T3A1_t1	HAMBI_1988	Chitinophaga	sancti	0	0	A	28	bact_strep	anc
T3A1_t1	HAMBI_2159	Trinickia	caryophylli	0	0	A	28	bact_strep	anc
T3A1_t1	HAMBI_2160	Bordetella	avium	193	378	A	28	bact_strep	anc
T3A1_t1	HAMBI_2164	Cupriavidus	oxalaticus	12	14	A	28	bact_strep	anc
T3A1_t1	HAMBI_2443	Paracoccus	denitrificans	19	37	A	28	bact_strep	anc
T3A1_t1	HAMBI_2494	Paraburkholderia	kururiensis	6	9	A	28	bact_strep	anc
T3A1_t1	HAMBI_2659	Stenotrophomonas	maltophilia	777	1141	A	28	bact_strep	anc
T3A1_t1	HAMBI_2792	Moraxella	canis	0	0	A	28	bact_strep	anc
T3A1_t1	HAMBI_3031	Niabella	yanshanensis	42	123	A	28	bact_strep	anc
T3A1_t1	HAMBI_3237	Microvirga	lotononidis	0	0	A	28	bact_strep	anc
T3A1_t2	HAMBI_0006	Pseudomonas	putida	0	0	A	56	bact_strep	anc
T3A1_t2	HAMBI_0097	Acinetobacter	johnsonii	0	0	A	56	bact_strep	anc
T3A1_t2	HAMBI_0105	Agrobacterium	tumefaciens	98	150	A	56	bact_strep	anc
T3A1_t2	HAMBI_0262	Brevundimonas	bullata	0	0	A	56	bact_strep	anc
T3A1_t2	HAMBI_0403	Comamonas	testosteroni	425	288	A	56	bact_strep	anc
T3A1_t2	HAMBI_1279	Hafnia	alvei	0	0	A	56	bact_strep	anc
T3A1_t2	HAMBI_1287	Citrobacter	koseri	10391	9058	A	56	bact_strep	anc
T3A1_t2	HAMBI_1292	Morganella	morganii	22	19	A	56	bact_strep	anc
T3A1_t2	HAMBI_1299	Kluyvera	intermedia	0	0	A	56	bact_strep	anc
T3A1_t2	HAMBI_1842	Sphingobium	yanoikuyae	376	574	A	56	bact_strep	anc
T3A1_t2	HAMBI_1896	Sphingobacterium	spiritivorum	1278	1950	A	56	bact_strep	anc
T3A1_t2	HAMBI_1972	Aeromonas	caviae	3	2	A	56	bact_strep	anc
T3A1_t2	HAMBI_1977	Pseudomonas	chlororaphis	1230	1501	A	56	bact_strep	anc
T3A1_t2	HAMBI_1988	Chitinophaga	sancti	0	0	A	56	bact_strep	anc
T3A1_t2	HAMBI_2159	Trinickia	caryophylli	0	0	A	56	bact_strep	anc
T3A1_t2	HAMBI_2160	Bordetella	avium	58	118	A	56	bact_strep	anc
T3A1_t2	HAMBI_2164	Cupriavidus	oxalaticus	11	13	A	56	bact_strep	anc
T3A1_t2	HAMBI_2443	Paracoccus	denitrificans	43	87	A	56	bact_strep	anc
T3A1_t2	HAMBI_2494	Paraburkholderia	kururiensis	0	0	A	56	bact_strep	anc
T3A1_t2	HAMBI_2659	Stenotrophomonas	maltophilia	60	92	A	56	bact_strep	anc
T3A1_t2	HAMBI_2792	Moraxella	canis	0	0	A	56	bact_strep	anc
T3A1_t2	HAMBI_3031	Niabella	yanshanensis	70	214	A	56	bact_strep	anc
T3A1_t2	HAMBI_3237	Microvirga	lotononidis	0	0	A	56	bact_strep	anc
T3A1_t3	HAMBI_0006	Pseudomonas	putida	0	0	A	84	bact_strep	anc
T3A1_t3	HAMBI_0097	Acinetobacter	johnsonii	0	0	A	84	bact_strep	anc
T3A1_t3	HAMBI_0105	Agrobacterium	tumefaciens	222	318	A	84	bact_strep	anc
T3A1_t3	HAMBI_0262	Brevundimonas	bullata	2	4	A	84	bact_strep	anc
T3A1_t3	HAMBI_0403	Comamonas	testosteroni	471	300	A	84	bact_strep	anc
T3A1_t3	HAMBI_1279	Hafnia	alvei	0	0	A	84	bact_strep	anc
T3A1_t3	HAMBI_1287	Citrobacter	koseri	13466	11029	A	84	bact_strep	anc
T3A1_t3	HAMBI_1292	Morganella	morganii	47	38	A	84	bact_strep	anc
T3A1_t3	HAMBI_1299	Kluyvera	intermedia	0	0	A	84	bact_strep	anc
T3A1_t3	HAMBI_1842	Sphingobium	yanoikuyae	1284	1840	A	84	bact_strep	anc
T3A1_t3	HAMBI_1896	Sphingobacterium	spiritivorum	2354	3374	A	84	bact_strep	anc
T3A1_t3	HAMBI_1972	Aeromonas	caviae	12	7	A	84	bact_strep	anc
T3A1_t3	HAMBI_1977	Pseudomonas	chlororaphis	3957	4537	A	84	bact_strep	anc
T3A1_t3	HAMBI_1988	Chitinophaga	sancti	0	0	A	84	bact_strep	anc
T3A1_t3	HAMBI_2159	Trinickia	caryophylli	0	0	A	84	bact_strep	anc
T3A1_t3	HAMBI_2160	Bordetella	avium	83	159	A	84	bact_strep	anc
T3A1_t3	HAMBI_2164	Cupriavidus	oxalaticus	65	75	A	84	bact_strep	anc
T3A1_t3	HAMBI_2443	Paracoccus	denitrificans	88	168	A	84	bact_strep	anc
T3A1_t3	HAMBI_2494	Paraburkholderia	kururiensis	12	17	A	84	bact_strep	anc
T3A1_t3	HAMBI_2659	Stenotrophomonas	maltophilia	32	46	A	84	bact_strep	anc
T3A1_t3	HAMBI_2792	Moraxella	canis	0	0	A	84	bact_strep	anc
T3A1_t3	HAMBI_3031	Niabella	yanshanensis	98	281	A	84	bact_strep	anc
T3A1_t3	HAMBI_3237	Microvirga	lotononidis	0	0	A	84	bact_strep	anc
T3A2_t1	HAMBI_0006	Pseudomonas	putida	2	2	B	28	bact_strep	anc
T3A2_t1	HAMBI_0097	Acinetobacter	johnsonii	0	0	B	28	bact_strep	anc
T3A2_t1	HAMBI_0105	Agrobacterium	tumefaciens	205	303	B	28	bact_strep	anc
T3A2_t1	HAMBI_0262	Brevundimonas	bullata	0	0	B	28	bact_strep	anc
T3A2_t1	HAMBI_0403	Comamonas	testosteroni	498	327	B	28	bact_strep	anc
T3A2_t1	HAMBI_1279	Hafnia	alvei	0	0	B	28	bact_strep	anc
T3A2_t1	HAMBI_1287	Citrobacter	koseri	18094	15257	B	28	bact_strep	anc
T3A2_t1	HAMBI_1292	Morganella	morganii	28	24	B	28	bact_strep	anc
T3A2_t1	HAMBI_1299	Kluyvera	intermedia	0	0	B	28	bact_strep	anc
T3A2_t1	HAMBI_1842	Sphingobium	yanoikuyae	138	204	B	28	bact_strep	anc
T3A2_t1	HAMBI_1896	Sphingobacterium	spiritivorum	4022	5935	B	28	bact_strep	anc
T3A2_t1	HAMBI_1972	Aeromonas	caviae	13	8	B	28	bact_strep	anc
T3A2_t1	HAMBI_1977	Pseudomonas	chlororaphis	219	259	B	28	bact_strep	anc
T3A2_t1	HAMBI_1988	Chitinophaga	sancti	0	0	B	28	bact_strep	anc
T3A2_t1	HAMBI_2159	Trinickia	caryophylli	21	31	B	28	bact_strep	anc
T3A2_t1	HAMBI_2160	Bordetella	avium	316	622	B	28	bact_strep	anc
T3A2_t1	HAMBI_2164	Cupriavidus	oxalaticus	13	15	B	28	bact_strep	anc
T3A2_t1	HAMBI_2443	Paracoccus	denitrificans	0	0	B	28	bact_strep	anc
T3A2_t1	HAMBI_2494	Paraburkholderia	kururiensis	4	6	B	28	bact_strep	anc
T3A2_t1	HAMBI_2659	Stenotrophomonas	maltophilia	1061	1566	B	28	bact_strep	anc
T3A2_t1	HAMBI_2792	Moraxella	canis	0	0	B	28	bact_strep	anc
T3A2_t1	HAMBI_3031	Niabella	yanshanensis	40	118	B	28	bact_strep	anc
T3A2_t1	HAMBI_3237	Microvirga	lotononidis	0	0	B	28	bact_strep	anc
T3A2_t2	HAMBI_0006	Pseudomonas	putida	4	3	B	56	bact_strep	anc
T3A2_t2	HAMBI_0097	Acinetobacter	johnsonii	0	0	B	56	bact_strep	anc
T3A2_t2	HAMBI_0105	Agrobacterium	tumefaciens	116	171	B	56	bact_strep	anc
T3A2_t2	HAMBI_0262	Brevundimonas	bullata	0	0	B	56	bact_strep	anc
T3A2_t2	HAMBI_0403	Comamonas	testosteroni	217	142	B	56	bact_strep	anc
T3A2_t2	HAMBI_1279	Hafnia	alvei	0	0	B	56	bact_strep	anc
T3A2_t2	HAMBI_1287	Citrobacter	koseri	8843	7444	B	56	bact_strep	anc
T3A2_t2	HAMBI_1292	Morganella	morganii	39	33	B	56	bact_strep	anc
T3A2_t2	HAMBI_1299	Kluyvera	intermedia	0	0	B	56	bact_strep	anc
T3A2_t2	HAMBI_1842	Sphingobium	yanoikuyae	363	535	B	56	bact_strep	anc
T3A2_t2	HAMBI_1896	Sphingobacterium	spiritivorum	1268	1868	B	56	bact_strep	anc
T3A2_t2	HAMBI_1972	Aeromonas	caviae	10	6	B	56	bact_strep	anc
T3A2_t2	HAMBI_1977	Pseudomonas	chlororaphis	2334	2751	B	56	bact_strep	anc
T3A2_t2	HAMBI_1988	Chitinophaga	sancti	0	0	B	56	bact_strep	anc
T3A2_t2	HAMBI_2159	Trinickia	caryophylli	9	13	B	56	bact_strep	anc
T3A2_t2	HAMBI_2160	Bordetella	avium	58	114	B	56	bact_strep	anc
T3A2_t2	HAMBI_2164	Cupriavidus	oxalaticus	7	8	B	56	bact_strep	anc
T3A2_t2	HAMBI_2443	Paracoccus	denitrificans	1	2	B	56	bact_strep	anc
T3A2_t2	HAMBI_2494	Paraburkholderia	kururiensis	1	1	B	56	bact_strep	anc
T3A2_t2	HAMBI_2659	Stenotrophomonas	maltophilia	35	52	B	56	bact_strep	anc
T3A2_t2	HAMBI_2792	Moraxella	canis	0	0	B	56	bact_strep	anc
T3A2_t2	HAMBI_3031	Niabella	yanshanensis	83	245	B	56	bact_strep	anc
T3A2_t2	HAMBI_3237	Microvirga	lotononidis	0	0	B	56	bact_strep	anc
T3A2_t3	HAMBI_0006	Pseudomonas	putida	0	0	B	84	bact_strep	anc
T3A2_t3	HAMBI_0097	Acinetobacter	johnsonii	0	0	B	84	bact_strep	anc
T3A2_t3	HAMBI_0105	Agrobacterium	tumefaciens	261	378	B	84	bact_strep	anc
T3A2_t3	HAMBI_0262	Brevundimonas	bullata	0	0	B	84	bact_strep	anc
T3A2_t3	HAMBI_0403	Comamonas	testosteroni	394	254	B	84	bact_strep	anc
T3A2_t3	HAMBI_1279	Hafnia	alvei	0	0	B	84	bact_strep	anc
T3A2_t3	HAMBI_1287	Citrobacter	koseri	15668	12964	B	84	bact_strep	anc
T3A2_t3	HAMBI_1292	Morganella	morganii	78	65	B	84	bact_strep	anc
T3A2_t3	HAMBI_1299	Kluyvera	intermedia	0	0	B	84	bact_strep	anc
T3A2_t3	HAMBI_1842	Sphingobium	yanoikuyae	1117	1617	B	84	bact_strep	anc
T3A2_t3	HAMBI_1896	Sphingobacterium	spiritivorum	2536	3672	B	84	bact_strep	anc
T3A2_t3	HAMBI_1972	Aeromonas	caviae	24	14	B	84	bact_strep	anc
T3A2_t3	HAMBI_1977	Pseudomonas	chlororaphis	5254	6086	B	84	bact_strep	anc
T3A2_t3	HAMBI_1988	Chitinophaga	sancti	0	0	B	84	bact_strep	anc
T3A2_t3	HAMBI_2159	Trinickia	caryophylli	11	16	B	84	bact_strep	anc
T3A2_t3	HAMBI_2160	Bordetella	avium	97	187	B	84	bact_strep	anc
T3A2_t3	HAMBI_2164	Cupriavidus	oxalaticus	30	35	B	84	bact_strep	anc
T3A2_t3	HAMBI_2443	Paracoccus	denitrificans	0	0	B	84	bact_strep	anc
T3A2_t3	HAMBI_2494	Paraburkholderia	kururiensis	6	9	B	84	bact_strep	anc
T3A2_t3	HAMBI_2659	Stenotrophomonas	maltophilia	14	20	B	84	bact_strep	anc
T3A2_t3	HAMBI_2792	Moraxella	canis	0	0	B	84	bact_strep	anc
T3A2_t3	HAMBI_3031	Niabella	yanshanensis	92	266	B	84	bact_strep	anc
T3A2_t3	HAMBI_3237	Microvirga	lotononidis	0	0	B	84	bact_strep	anc
T3A3_t1	HAMBI_0006	Pseudomonas	putida	9	8	C	28	bact_strep	anc
T3A3_t1	HAMBI_0097	Acinetobacter	johnsonii	0	0	C	28	bact_strep	anc
T3A3_t1	HAMBI_0105	Agrobacterium	tumefaciens	95	141	C	28	bact_strep	anc
T3A3_t1	HAMBI_0262	Brevundimonas	bullata	0	0	C	28	bact_strep	anc
T3A3_t1	HAMBI_0403	Comamonas	testosteroni	225	148	C	28	bact_strep	anc
T3A3_t1	HAMBI_1279	Hafnia	alvei	0	0	C	28	bact_strep	anc
T3A3_t1	HAMBI_1287	Citrobacter	koseri	15934	13471	C	28	bact_strep	anc
T3A3_t1	HAMBI_1292	Morganella	morganii	63	53	C	28	bact_strep	anc
T3A3_t1	HAMBI_1299	Kluyvera	intermedia	0	0	C	28	bact_strep	anc
T3A3_t1	HAMBI_1842	Sphingobium	yanoikuyae	71	105	C	28	bact_strep	anc
T3A3_t1	HAMBI_1896	Sphingobacterium	spiritivorum	3519	5206	C	28	bact_strep	anc
T3A3_t1	HAMBI_1972	Aeromonas	caviae	6	4	C	28	bact_strep	anc
T3A3_t1	HAMBI_1977	Pseudomonas	chlororaphis	641	759	C	28	bact_strep	anc
T3A3_t1	HAMBI_1988	Chitinophaga	sancti	0	0	C	28	bact_strep	anc
T3A3_t1	HAMBI_2159	Trinickia	caryophylli	0	0	C	28	bact_strep	anc
T3A3_t1	HAMBI_2160	Bordetella	avium	193	381	C	28	bact_strep	anc
T3A3_t1	HAMBI_2164	Cupriavidus	oxalaticus	5	6	C	28	bact_strep	anc
T3A3_t1	HAMBI_2443	Paracoccus	denitrificans	0	0	C	28	bact_strep	anc
T3A3_t1	HAMBI_2494	Paraburkholderia	kururiensis	0	0	C	28	bact_strep	anc
T3A3_t1	HAMBI_2659	Stenotrophomonas	maltophilia	601	889	C	28	bact_strep	anc
T3A3_t1	HAMBI_2792	Moraxella	canis	0	0	C	28	bact_strep	anc
T3A3_t1	HAMBI_3031	Niabella	yanshanensis	98	290	C	28	bact_strep	anc
T3A3_t1	HAMBI_3237	Microvirga	lotononidis	0	0	C	28	bact_strep	anc
T3A3_t2	HAMBI_0006	Pseudomonas	putida	1	1	C	56	bact_strep	anc
T3A3_t2	HAMBI_0097	Acinetobacter	johnsonii	0	0	C	56	bact_strep	anc
T3A3_t2	HAMBI_0105	Agrobacterium	tumefaciens	153	224	C	56	bact_strep	anc
T3A3_t2	HAMBI_0262	Brevundimonas	bullata	0	0	C	56	bact_strep	anc
T3A3_t2	HAMBI_0403	Comamonas	testosteroni	119	78	C	56	bact_strep	anc
T3A3_t2	HAMBI_1279	Hafnia	alvei	0	0	C	56	bact_strep	anc
T3A3_t2	HAMBI_1287	Citrobacter	koseri	11714	9821	C	56	bact_strep	anc
T3A3_t2	HAMBI_1292	Morganella	morganii	55	46	C	56	bact_strep	anc
T3A3_t2	HAMBI_1299	Kluyvera	intermedia	0	0	C	56	bact_strep	anc
T3A3_t2	HAMBI_1842	Sphingobium	yanoikuyae	552	810	C	56	bact_strep	anc
T3A3_t2	HAMBI_1896	Sphingobacterium	spiritivorum	1809	2654	C	56	bact_strep	anc
T3A3_t2	HAMBI_1972	Aeromonas	caviae	15	9	C	56	bact_strep	anc
T3A3_t2	HAMBI_1977	Pseudomonas	chlororaphis	3449	4048	C	56	bact_strep	anc
T3A3_t2	HAMBI_1988	Chitinophaga	sancti	0	0	C	56	bact_strep	anc
T3A3_t2	HAMBI_2159	Trinickia	caryophylli	4	6	C	56	bact_strep	anc
T3A3_t2	HAMBI_2160	Bordetella	avium	49	96	C	56	bact_strep	anc
T3A3_t2	HAMBI_2164	Cupriavidus	oxalaticus	10	12	C	56	bact_strep	anc
T3A3_t2	HAMBI_2443	Paracoccus	denitrificans	0	0	C	56	bact_strep	anc
T3A3_t2	HAMBI_2494	Paraburkholderia	kururiensis	1	1	C	56	bact_strep	anc
T3A3_t2	HAMBI_2659	Stenotrophomonas	maltophilia	20	29	C	56	bact_strep	anc
T3A3_t2	HAMBI_2792	Moraxella	canis	0	0	C	56	bact_strep	anc
T3A3_t2	HAMBI_3031	Niabella	yanshanensis	60	176	C	56	bact_strep	anc
T3A3_t2	HAMBI_3237	Microvirga	lotononidis	0	0	C	56	bact_strep	anc
T3A3_t3	HAMBI_0006	Pseudomonas	putida	4	3	C	84	bact_strep	anc
T3A3_t3	HAMBI_0097	Acinetobacter	johnsonii	0	0	C	84	bact_strep	anc
